observation_date,DGS5,change_in_yields_in_bps,Volatility,Policy_Scheme,Crisis_Scheme,Yield_Curve_Shape,Business_Cycles,Rolling_Volatility_Z_Score
2021-09-10,0.82,3.00,2.4591907302238663,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.1485593203126438
2021-09-13,0.81,-1.00,2.300103517339195,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.5782783574367492
2021-09-14,0.79,-2.00,2.1591444513752913,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-2.081354884022944
2021-09-15,0.81,2.00,2.1591444513752913,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.8103168575200805
2021-09-16,0.84,3.00,2.2114421065169525,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.4522988099398852
2021-09-17,0.88,4.00,2.337071834990253,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-0.9149356379348351
2021-09-20,0.83,-5.00,2.5939490026928773,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.01151750212520044
2021-09-21,0.84,1.00,2.5523098781859654,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-0.10205469655156654
2021-09-22,0.86,2.00,2.5523098781859654,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-0.06397616130510038
2021-09-23,0.94,8.00,2.96005147960381,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.3578715825088696
2021-09-24,0.97,3.00,3.0079260375911825,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.4469119705198503
2021-09-27,0.98,1.00,2.7185430271518842,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.5592831060911566
2021-09-28,1.02,4.00,2.7132830228165843,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.6174331718282174
2021-09-29,1.01,-1.00,2.743824234270732,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.7799435311749033
2021-09-30,0.98,-3.00,2.889224644713351,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.3400018460056884
2021-10-01,0.93,-5.00,3.1645356237978515,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,2.13660452858417
2021-10-04,0.95,2.00,3.172050561057422,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.8771986338593443
2021-10-05,0.98,3.00,3.19821378718987,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.7085108320231295
2021-10-06,0.99,1.00,3.187774264577827,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.489039422778876
2021-10-07,1.02,3.00,3.193743884534253,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.3504545732360547
2021-10-08,1.05,3.00,3.1449127476729988,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.1033702757073423
2021-10-11,1.06,1.00,3.1190657942036695,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.9407671841058327
2021-10-12,1.08,2.00,3.0845235797908326,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.7693177015993229
2021-10-13,1.09,1.00,2.99284861914912,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.4460093282251771
2021-10-14,1.05,-4.00,3.213809488530919,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.0454767154979752
2021-10-15,1.13,8.00,3.5281183437661197,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.9406149911290134
2021-10-18,1.16,3.00,3.4976182372199047,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.727561289808756
2021-10-19,1.17,1.00,3.18553277296263,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.5482451419684858
2021-10-20,1.16,-1.00,3.234486784932766,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.6633657189089829
2021-10-21,1.23,7.00,3.4482569786018167,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.4643498611112256
2021-10-22,1.22,-1.00,3.183289703016876,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.2589046239357718
2021-10-25,1.19,-3.00,3.2935723838438693,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.683483098822613
2021-10-26,1.20,1.00,3.2935723838438693,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.6152272911210002
2021-10-27,1.16,-4.00,3.3960761671866657,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.0658524934007243
2021-10-28,1.18,2.00,3.3855434957927657,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.9934915901629282
2021-10-29,1.18,0.00,3.2783561502098864,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.2252690456688822
2021-11-01,1.20,2.00,2.9856801091687055,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.712692716912768
2021-11-02,1.15,-5.00,3.2783561502098864,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.23349915178660835
2021-11-03,1.19,4.00,3.316624790355391,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.4537528035454305
2021-11-04,1.10,-9.00,3.970126542303747,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,3.1814941540849278
2021-11-05,1.04,-6.00,4.170188987381284,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,2.914660496319439
2021-11-08,1.13,9.00,4.565919299288916,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,2.9897642619675464
2021-11-09,1.08,-5.00,4.710676829339509,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,2.586520925888376
2021-11-10,1.23,15.00,5.719640348333596,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,3.1394841787562564
2021-11-11,1.23,0.00,5.721305212391075,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,2.480427490498725
2021-11-12,1.24,1.00,5.620540560344364,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.9903982818377493
2021-11-15,1.26,2.00,5.389584311207961,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.5329445007209674
2021-11-16,1.27,1.00,5.363012657257552,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.3496779534153125
2021-11-17,1.24,-3.00,5.416025603090635,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.2644199742450304
2021-11-18,1.22,-2.00,5.432705193021765,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.1594283161440386
2021-11-19,1.22,0.00,5.210337709555781,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.8591998944880621
2021-11-22,1.33,11.00,5.732530397817764,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.2342246427936094
2021-11-23,1.33,0.00,5.677440737985141,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.0745354028133234
2021-11-24,1.34,1.00,5.677440737985141,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.9794293007701309
2021-11-25,1.25,-9.00,5.979727657439158,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.159083418933111
2021-11-26,1.16,-9.00,6.307969260425746,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.345881713370287
2021-11-29,1.18,2.00,6.324555320336755,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.2576565061820526
2021-11-30,1.14,-4.00,6.3650833234362025,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.2431482409591361
2021-12-01,1.15,1.00,6.276941930590081,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.1004399616382692
2021-12-02,1.21,6.00,6.355350202032625,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.201433955350986
2021-12-03,1.13,-8.00,6.287175154914277,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.0666254812961695
2021-12-06,1.21,8.00,6.345226927534168,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,1.1440754079695237
2021-12-07,1.26,5.00,6.143909101510127,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.7131328447903198
2021-12-08,1.27,1.00,6.007534951248817,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,0.34079743320198
2021-12-09,1.26,-1.00,5.0723339232124065,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.799623137186724
2021-12-10,1.25,-1.00,5.078432454062584,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.5982563195402648
2021-12-13,1.21,-4.00,5.150589425354283,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.3321228040057385
2021-12-14,1.23,2.00,5.150589425354283,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.2748666679830145
2021-12-15,1.26,3.00,5.191109616220696,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.155841037181785
2021-12-16,1.19,-7.00,5.374986157235767,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-0.7828116369034858
2021-12-17,1.18,-1.00,5.36301265725755,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-0.795983089092954
2021-12-20,1.17,-1.00,5.3656757440676675,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-0.817390942324019
2021-12-21,1.24,7.00,5.005711024134612,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.3939118305250853
2021-12-22,1.23,-1.00,5.006186648728221,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.2745470231782967
2021-12-23,1.25,2.00,5.025648501153138,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.1415107526628945
2021-12-24,1.25,0.00,4.626013402488144,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.6193008280450327
2021-12-27,1.26,1.00,4.142692935990391,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-2.0528902979042103
2021-12-28,1.27,1.00,4.130029401486482,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.814790871992744
2021-12-29,1.29,2.00,4.014260294784786,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.7554323686114202
2021-12-30,1.27,-2.00,4.056740422696871,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.5289400508753053
2021-12-31,1.26,-1.00,3.8717536324611515,COVID_QE,Unknown,Post-COVID_Steepening,Recovery,-1.6146551392545065
2022-01-03,1.37,11.00,4.065534580909546,COVID_QE,Unknown,Flattening_Trend,Recovery,-1.2518373285001025
2022-01-04,1.37,0.00,3.7537283053620323,COVID_QE,Unknown,Flattening_Trend,Recovery,-1.5760597731489019
2022-01-05,1.43,6.00,3.816006389133106,COVID_QE,Unknown,Flattening_Trend,Recovery,-1.3938069767751906
2022-01-06,1.47,4.00,3.879126067507857,COVID_QE,Unknown,Flattening_Trend,Recovery,-1.2266498961748729
2022-01-07,1.50,3.00,3.8766701469910165,COVID_QE,Unknown,Flattening_Trend,Recovery,-1.1152607115524125
2022-01-10,1.53,3.00,3.8643671323171733,COVID_QE,Unknown,Flattening_Trend,Recovery,-1.0308601073057013
2022-01-11,1.51,-2.00,3.749285646245532,COVID_QE,Unknown,Flattening_Trend,Recovery,-1.1025274609990257
2022-01-12,1.50,-1.00,3.7834224868874524,COVID_QE,Unknown,Flattening_Trend,Recovery,-0.9542111101732004
2022-01-13,1.47,-3.00,3.8729833462074064,COVID_QE,Unknown,Flattening_Trend,Recovery,-0.7334371501285718
2022-01-14,1.55,8.00,3.7032803990901946,COVID_QE,Unknown,Flattening_Trend,Recovery,-0.9407739328760126
2022-01-17,1.60,5.00,3.714835124201331,COVID_QE,Unknown,Flattening_Trend,Recovery,-0.8609372314268232
2022-01-18,1.65,5.00,3.7032803990901946,COVID_QE,Unknown,Flattening_Trend,Recovery,-0.848538280627275
2022-01-19,1.62,-3.00,3.7097041340118593,COVID_QE,Unknown,Flattening_Trend,Recovery,-0.7788548012836195
2022-01-20,1.62,0.00,3.678120638120961,COVID_QE,Unknown,Flattening_Trend,Recovery,-0.8370650224694031
2022-01-21,1.54,-8.00,4.260002235635443,COVID_QE,Unknown,Flattening_Trend,Recovery,1.4644811992315814
2022-01-24,1.53,-1.00,4.281744192888366,COVID_QE,Unknown,Flattening_Trend,Recovery,2.0081322776213226
2022-01-25,1.56,3.00,4.296177703161588,COVID_QE,Unknown,Flattening_Trend,Recovery,1.9206630181188926
2022-01-26,1.66,10.00,4.682795258023924,COVID_QE,Unknown,Flattening_Trend,Recovery,2.878378571105128
2022-01-27,1.66,0.00,4.700050658288282,COVID_QE,Unknown,Flattening_Trend,Recovery,2.372142069237784
2022-01-28,1.61,-5.00,4.862881763688993,COVID_QE,Unknown,Flattening_Trend,Recovery,2.345482549294199
2022-01-31,1.62,1.00,4.828486896977731,COVID_QE,Unknown,Flattening_Trend,Recovery,1.9172506708562895
2022-02-01,1.63,1.00,4.334798287172785,COVID_QE,Unknown,Flattening_Trend,Recovery,0.6596901383966279
2022-02-02,1.60,-3.00,4.426112988896252,COVID_QE,Unknown,Flattening_Trend,Recovery,0.8028076038981468
2022-02-03,1.66,6.00,4.426112988896252,COVID_QE,Unknown,Flattening_Trend,Recovery,0.7307313356601973
2022-02-04,1.78,12.00,4.9961890238365365,COVID_QE,Unknown,Flattening_Trend,Recovery,1.8225952415432292
2022-02-07,1.76,-2.00,5.038896326625118,COVID_QE,Unknown,Flattening_Trend,Recovery,1.67677035755262
2022-02-08,1.81,5.00,5.092478113191381,COVID_QE,Unknown,Flattening_Trend,Recovery,1.5784997166033983
2022-02-09,1.82,1.00,5.036060440652463,COVID_QE,Unknown,Flattening_Trend,Recovery,1.3234172555891437
2022-02-10,1.96,14.00,5.6887524785232735,COVID_QE,Unknown,Flattening_Trend,Recovery,2.165931821841272
2022-02-11,1.84,-12.00,6.394566145601757,COVID_QE,Unknown,Flattening_Trend,Recovery,2.6177833427688517
2022-02-14,1.90,6.00,6.311365409587156,COVID_QE,Unknown,Flattening_Trend,Recovery,2.116090286077377
2022-02-15,1.94,4.00,6.288689771933337,COVID_QE,Unknown,Flattening_Trend,Recovery,1.8285613064578885
2022-02-16,1.90,-4.00,6.353101979498258,COVID_QE,Unknown,Flattening_Trend,Recovery,1.6998500483422825
2022-02-17,1.85,-5.00,6.4335430511092495,COVID_QE,Unknown,Flattening_Trend,Recovery,1.6188143223440203
2022-02-18,1.82,-3.00,6.492119765347754,COVID_QE,Unknown,Flattening_Trend,Recovery,1.5444955214593004
2022-02-21,1.83,1.00,6.1601638815553414,COVID_QE,Unknown,Flattening_Trend,Recovery,1.0442553565045358
2022-02-22,1.85,2.00,6.1369295874977,COVID_QE,Unknown,Flattening_Trend,Recovery,0.9259423576048174
2022-02-23,1.89,4.00,6.152815847816574,COVID_QE,Unknown,Flattening_Trend,Recovery,0.8614648379465415
2022-02-24,1.84,-5.00,5.994044663544922,COVID_QE,Unknown,Flattening_Trend,Recovery,0.5930354049444814
2022-02-25,1.86,2.00,5.9956333316522095,COVID_QE,Unknown,Flattening_Trend,Recovery,0.5282146105213411
2022-02-28,1.71,-15.00,6.830951966007716,COVID_QE,Unknown,Flattening_Trend,Recovery,1.4500712304288683
2022-03-01,1.56,-15.00,7.616710951210216,COVID_QE,Unknown,Flattening_Trend,Recovery,2.0700155675355947
2022-03-02,1.74,18.00,8.6001107412582,Unknown,Unknown,Flattening_Trend,Recovery,2.5943243371473304
2022-03-03,1.74,0.00,8.563488385776749,Unknown,Unknown,Flattening_Trend,Recovery,2.193523142360743
2022-03-04,1.65,-9.00,8.72052859909415,Unknown,Unknown,Flattening_Trend,Recovery,2.0540538841603655
2022-03-07,1.71,6.00,8.398412548412542,Unknown,Unknown,Flattening_Trend,Recovery,1.5802224190838563
2022-03-08,1.80,9.00,8.629131170743939,Unknown,Unknown,Flattening_Trend,Recovery,1.5972165608464826
2022-03-09,1.87,7.00,8.695647515526698,Unknown,Unknown,Flattening_Trend,Recovery,1.49749851566104
2022-03-10,1.92,5.00,8.755678429562423,Unknown,Unknown,Flattening_Trend,Recovery,1.421423608550621
2022-03-11,1.96,4.00,8.240145629781061,Unknown,Unknown,Flattening_Trend,Recovery,0.8899001364423894
2022-03-14,2.10,14.00,8.300028686123687,Unknown,Unknown,Flattening_Trend,Recovery,0.8580829592751873
2022-03-15,2.10,0.00,8.230894182749465,Unknown,Unknown,Flattening_Trend,Recovery,0.7227575751600122
2022-03-16,2.18,8.00,8.35036355068277,Unknown,Unknown,Flattening_Trend,Recovery,0.74981059867074
2022-03-17,2.17,-1.00,8.283374053746797,Unknown,Unknown,Flattening_Trend,Recovery,0.6197136725893366
2022-03-18,2.14,-3.00,8.218735854595826,Unknown,Unknown,Flattening_Trend,Recovery,0.49577317165094814
2022-03-21,2.33,19.00,8.997618732594907,Unknown,Unknown,Flattening_Trend,Recovery,1.107257787076395
2022-03-22,2.39,6.00,9.024041962077375,Unknown,Unknown,Flattening_Trend,Recovery,1.0417932806733627
2022-03-23,2.34,-5.00,9.177871939253308,Unknown,Unknown,Flattening_Trend,Recovery,1.1070388182826654
2022-03-24,2.37,3.00,9.171384067537769,Unknown,Unknown,Flattening_Trend,Recovery,1.037589606907957
2022-03-25,2.55,18.00,9.62016730871241,Unknown,Unknown,Flattening_Trend,Recovery,1.5215343353622472
2022-03-28,2.54,-1.00,9.663874802090314,Unknown,Unknown,Flattening_Trend,Recovery,1.7196031115013617
2022-03-29,2.49,-5.00,8.939479051616244,Unknown,Unknown,Flattening_Trend,Recovery,0.5329167763256605
2022-03-30,2.44,-5.00,8.12169346638401,Unknown,Unknown,Flattening_Trend,Recovery,-1.2840190896125552
2022-03-31,2.42,-2.00,7.5756502156894845,Unknown,Unknown,Flattening_Trend,Recovery,-2.09689637734329
2022-04-01,2.55,13.00,7.8248687802781305,Unknown,Unknown,Flattening_Trend,Recovery,-1.455352406665108
2022-04-04,2.56,1.00,7.289261508090739,Unknown,Unknown,Flattening_Trend,Recovery,-2.046707209544701
2022-04-05,2.69,13.00,7.525512164187449,Unknown,Unknown,Flattening_Trend,Recovery,-1.5001330513957167
2022-04-06,2.70,1.00,7.497618669570069,Unknown,Unknown,Flattening_Trend,Recovery,-1.3860653194040071
2022-04-07,2.70,0.00,7.526461256634421,Unknown,Unknown,Flattening_Trend,Recovery,-1.2172420010257552
2022-04-08,2.76,6.00,7.536577472566704,Unknown,Unknown,Flattening_Trend,Recovery,-1.0933840063473783
2022-04-11,2.79,3.00,7.5397360064937935,Unknown,Unknown,Flattening_Trend,Recovery,-1.0154639025110974
2022-04-12,2.66,-13.00,8.027037643697286,Unknown,Unknown,Flattening_Trend,Recovery,-0.35087396967861
2022-04-13,2.66,0.00,8.027037643697286,Unknown,Unknown,Flattening_Trend,Recovery,-0.337091369924463
2022-04-14,2.79,13.00,8.263805188318281,Unknown,Unknown,Flattening_Trend,Recovery,-0.01958063010214852
2022-04-15,2.79,0.00,8.24303457760666,Unknown,Unknown,Flattening_Trend,Recovery,-0.044428937789815416
2022-04-18,2.79,0.00,8.160298780711166,Unknown,Unknown,Flattening_Trend,Recovery,-0.14976482870525717
2022-04-19,2.91,12.00,7.60200474812244,Unknown,Unknown,Flattening_Trend,Recovery,-0.803638187179449
2022-04-20,2.87,-4.00,7.701576832979442,Unknown,Unknown,Flattening_Trend,Recovery,-0.601123532257585
2022-04-21,2.96,9.00,7.645104253548083,Unknown,Unknown,Flattening_Trend,Recovery,-0.6052123907426928
2022-04-22,2.94,-2.00,7.721028798954557,Unknown,Unknown,Flattening_Trend,Recovery,-0.42568998124274504
2022-04-25,2.84,-10.00,7.358506577262739,Unknown,Unknown,Flattening_Trend,Recovery,-0.9557715603593971
2022-04-26,2.79,-5.00,7.474082201976689,Unknown,Unknown,Flattening_Trend,Recovery,-0.8017372044040355
2022-04-27,2.81,2.00,7.339067022578871,Unknown,Unknown,Flattening_Trend,Recovery,-1.224882385266735
2022-04-28,2.86,5.00,7.218032973047432,Unknown,Unknown,Flattening_Trend,Recovery,-1.4634667562861514
2022-04-29,2.92,6.00,7.207469670253146,Unknown,Unknown,Flattening_Trend,Recovery,-1.3714092364329218
2022-05-02,3.01,9.00,6.961458522601762,Unknown,Unknown,Flattening_Trend,Recovery,-1.8300171791125266
2022-05-03,3.01,0.00,6.973418919624101,Unknown,Unknown,Flattening_Trend,Recovery,-1.6588439034255538
2022-05-04,2.93,-8.00,6.843140465354439,Unknown,Unknown,Flattening_Trend,Recovery,-1.757899493137759
2022-05-05,3.01,8.00,7.004420373014794,Unknown,Unknown,Flattening_Trend,Recovery,-1.253751418118603
2022-05-06,3.06,5.00,7.036638808002415,Unknown,Unknown,Flattening_Trend,Recovery,-1.0886171233673125
2022-05-09,2.95,-11.00,7.4826784102001955,Unknown,Unknown,Flattening_Trend,Recovery,-0.07461853301920243
2022-05-10,2.91,-4.00,7.540367554512366,Unknown,Unknown,Flattening_Trend,Recovery,0.05569568076351023
2022-05-11,2.89,-2.00,6.905829145763463,Unknown,Unknown,Flattening_Trend,Recovery,-1.2496824777784963
2022-05-12,2.81,-8.00,7.184308297552775,Unknown,Unknown,Flattening_Trend,Recovery,-0.5537895382784818
2022-05-13,2.89,8.00,6.830951966007717,Unknown,Unknown,Flattening_Trend,Recovery,-1.3006103185708362
2022-05-16,2.83,-6.00,6.975808538220118,Unknown,Unknown,Flattening_Trend,Recovery,-0.8970746892489712
2022-05-17,2.96,13.00,7.514113704350281,Unknown,Unknown,Flattening_Trend,Recovery,0.8403350740316542
2022-05-18,2.89,-7.00,7.238126566348237,Unknown,Unknown,Flattening_Trend,Recovery,-0.02564170327947377
2022-05-19,2.84,-5.00,7.268326590665238,Unknown,Unknown,Flattening_Trend,Recovery,0.16123863026126017
2022-05-20,2.80,-4.00,6.999319694832928,Unknown,Unknown,Flattening_Trend,Recovery,-0.762622261728183
2022-05-23,2.88,8.00,7.24667411398399,Unknown,Unknown,Flattening_Trend,Recovery,0.33265647435478785
2022-05-24,2.76,-12.00,7.392402792571505,Unknown,Unknown,Flattening_Trend,Recovery,0.9643974804691839
2022-05-25,2.71,-5.00,7.392402792571505,Unknown,Unknown,Flattening_Trend,Recovery,1.002485624861341
2022-05-26,2.70,-1.00,7.3730526081064065,Unknown,Unknown,Flattening_Trend,Recovery,0.9025334616366646
2022-05-27,2.71,1.00,7.274220625901145,Unknown,Unknown,Flattening_Trend,Recovery,0.44748894613293944
2022-05-30,2.76,5.00,7.2312154020244845,Unknown,Unknown,Flattening_Trend,Recovery,0.25098104627843226
2022-05-31,2.81,5.00,7.01053628816077,Unknown,Unknown,Flattening_Trend,Recovery,-0.7464585433646012
2022-06-01,2.94,13.00,7.644169891710496,QT2,Unknown,Flattening_Trend,Recovery,1.8144627795142039
2022-06-02,2.92,-2.00,7.453027508846253,QT2,Unknown,Flattening_Trend,Recovery,0.9345666997187575
2022-06-03,2.95,3.00,7.260460434041746,QT2,Unknown,Flattening_Trend,Recovery,0.04576457800304546
2022-06-06,3.03,8.00,7.397876143094813,QT2,Unknown,Flattening_Trend,Recovery,0.5919751674534449
2022-06-07,2.99,-4.00,7.032915807963629,QT2,Unknown,Flattening_Trend,Recovery,-0.967445013079195
2022-06-08,3.03,4.00,7.01121550497079,QT2,Unknown,Flattening_Trend,Recovery,-0.9743552278850975
2022-06-09,3.07,4.00,7.023430175389471,QT2,Unknown,Flattening_Trend,Recovery,-0.9762814052199588
2022-06-10,3.25,18.00,7.647906654142435,QT2,Unknown,Flattening_Trend,Recovery,1.75992005922576
2022-06-13,3.56,31.00,9.862145038575772,QT2,Unknown,Flattening_Trend,Recovery,4.1014463508402645
2022-06-14,3.61,5.00,9.639205657847832,QT2,Unknown,Flattening_Trend,Recovery,2.7612861380708638
2022-06-15,3.38,-23.00,11.009087155618305,QT2,Unknown,Flattening_Trend,Recovery,3.0735310861945018
2022-06-16,3.35,-3.00,10.87942575515384,QT2,Unknown,Flattening_Trend,Recovery,2.3602027157106447
2022-06-17,3.34,-1.00,10.781818911835748,QT2,Unknown,Flattening_Trend,Recovery,1.9397143990912475
2022-06-20,3.36,2.00,10.6833203328054,QT2,Unknown,Flattening_Trend,Recovery,1.6413194270189095
2022-06-21,3.38,2.00,10.613558265144588,QT2,Unknown,Flattening_Trend,Recovery,1.4227625183576262
2022-06-22,3.22,-16.00,10.9161304848332,QT2,Unknown,Flattening_Trend,Recovery,1.4380068750288273
2022-06-23,3.14,-8.00,11.03393035357841,QT2,Unknown,Flattening_Trend,Recovery,1.35218348788016
2022-06-24,3.18,4.00,11.018815077597303,QT2,Unknown,Flattening_Trend,Recovery,1.2128554046237097
2022-06-27,3.24,6.00,11.043636392144785,QT2,Unknown,Flattening_Trend,Recovery,1.1124255890244898
2022-06-28,3.25,1.00,11.033282980751164,QT2,Unknown,Flattening_Trend,Recovery,1.0061634951020257
2022-06-29,3.15,-10.00,11.333473388490352,QT2,Unknown,Flattening_Trend,Recovery,1.0713808057483372
2022-06-30,3.01,-14.00,11.507968253924464,QT2,Unknown,Flattening_Trend,Recovery,1.0633382417052006
2022-07-01,2.88,-13.00,11.864312232991203,QT2,Unknown,Flattening_Trend,Recovery,1.1521053638874479
2022-07-04,2.85,-3.00,11.855880598331982,QT2,Unknown,Flattening_Trend,Recovery,1.0538036295914501
2022-07-05,2.82,-3.00,11.704699910719622,QT2,Unknown,Flattening_Trend,Recovery,0.8858552259076887
2022-07-06,2.96,14.00,12.125533861590235,QT2,Unknown,Flattening_Trend,Recovery,1.08230838952995
2022-07-07,3.05,9.00,12.25930161919822,QT2,Unknown,Flattening_Trend,Recovery,1.1468753109339547
2022-07-08,3.13,8.00,12.353715461928273,QT2,Unknown,Flattening_Trend,Recovery,1.2909059538658199
2022-07-11,3.05,-8.00,11.779117923156173,QT2,Unknown,Flattening_Trend,Recovery,0.8032782303116365
2022-07-12,3.01,-4.00,9.23296371960916,QT2,Unknown,Flattening_Trend,Recovery,-2.4766317142687684
2022-07-13,3.02,1.00,9.108342591377681,QT2,Unknown,Flattening_Trend,Recovery,-2.422953446837728
2022-07-14,3.06,4.00,7.947446430263289,QT2,Unknown,Flattening_Trend,Recovery,-2.7911100330956735
2022-07-15,3.05,-1.00,7.94085277896164,QT2,Unknown,Flattening_Trend,Recovery,-2.277739394579726
2022-07-18,3.06,1.00,7.958224257542211,QT2,Unknown,Flattening_Trend,Recovery,-1.9356320816499106
2022-07-19,3.14,8.00,8.18826105150654,QT2,Unknown,Flattening_Trend,Recovery,-1.5775912266700463
2022-07-20,3.18,4.00,8.236966616881423,QT2,Unknown,Flattening_Trend,Recovery,-1.3949385974416177
2022-07-21,3.00,-18.00,8.42897497016209,QT2,Unknown,Flattening_Trend,Recovery,-1.1619574351611064
2022-07-22,2.87,-13.00,8.701395618766318,QT2,Unknown,Flattening_Trend,Recovery,-0.9162961809014207
2022-07-25,2.89,2.00,8.65145184622899,QT2,Unknown,Flattening_Trend,Recovery,-0.8664599647145794
2022-07-26,2.89,0.00,8.493134482235241,QT2,Unknown,Flattening_Trend,Recovery,-0.8756993091353441
2022-07-27,2.82,-7.00,8.546789984995478,QT2,Unknown,Flattening_Trend,Recovery,-0.772190382156469
2022-07-28,2.69,-13.00,8.709873980828007,QT2,Unknown,Flattening_Trend,Recovery,-0.6140097504176449
2022-07-29,2.70,1.00,8.298307343181783,QT2,Unknown,Flattening_Trend,Recovery,-0.7686315046344708
2022-08-01,2.66,-4.00,7.896050851382545,QT2,Unknown,Flattening_Trend,Recovery,-0.9113783654940026
2022-08-02,2.85,19.00,9.005553841935539,QT2,Unknown,Flattening_Trend,Recovery,-0.1904162565205659
2022-08-03,2.86,1.00,8.981197290000075,QT2,Unknown,Flattening_Trend,Recovery,-0.1329689393669489
2022-08-04,2.76,-10.00,8.657229293926493,QT2,Unknown,Flattening_Trend,Recovery,-0.2647098640293709
2022-08-05,2.97,21.00,9.682335412885623,QT2,Unknown,Flattening_Trend,Recovery,0.6807869860108938
2022-08-08,2.91,-6.00,9.557594835920751,QT2,Unknown,Flattening_Trend,Recovery,0.9234611318591506
